"beaver_territory","x_upstream","x_downstream","y_upstream","y_downstream","date","time","site","season","DOC_input","DOC_out","delta_DOC","dam_persistence","n_dams","slope","water_volume","solar","dam_height","discharge","catchment_area_km","area_m6_revier","area_m2_revier","Cover_litter","plankton_abun","macrophy_abun","plankton_abun_z","cover_litter_z","macrophy_abun_z","water_res_time","DOC_input_z","dam_height_z","slope_z","discharge_z","water_volume_z","water_res_time_z","solar_z","dam_persistence_z","n_dams_z"
29,9.162,9.161,47.458,47.46,2022-03-08,10:30:00,"TH18_1","winter",2.681,2.191,-0.49,3,4,0.334270246066804,1547.2,3348.53396697496,1.2,25.7240628,2.28658336,12756.26,NA,NA,NA,NA,NA,NA,NA,60.1460201691002,-0.0698068211629767,0.49087796191833,-0.601368985124613,-0.279269172150298,1.52408714498155,-0.132571997024399,-0.927984922740713,-0.695160591537707,0.494580499817712
30,9.168,9.168,47.455,47.458,2022-07-07,15:00:00,"TH18_2","summer",1.852,2.663,0.811,3,3,0.437395236659623,158.3,8174.41200789644,0.5,NA,0.37960447,16851.16,NA,NA,NA,NA,NA,NA,NA,NA,-0.475619652995457,-0.855549445084973,-0.531080007026023,NA,-0.685792748066017,NA,1.49360287921835,-0.695160591537707,0.113648285064496
30,9.168,9.167,47.456,47.458,2022-03-08,09:30:00,"TH18_2","winter",1.694,1.857,0.163,3,3,0.437395236659623,158.3,3251.09069743824,0.5,NA,0.37960447,16851.16,NA,NA,NA,NA,NA,NA,NA,NA,-0.552963956288017,-0.855549445084973,-0.531080007026023,NA,-0.685792748066017,NA,-0.976881192164064,-0.695160591537707,0.113648285064496
31,9.199,9.199,47.469,47.47,2022-07-08,09:45:00,"TH19","summer",3.841,3.666,-0.175,3,1,0.733333333333323,282.199999999999,6161.78409909681,0.7,107.77905612963,18.1169464,1022.35,NA,NA,NA,NA,NA,NA,NA,2.6183194595858,0.498037430858347,-0.470855900226887,-0.329371514486442,0.84702418810029,-0.488655359666138,-0.231423076545648,0.483681958609891,-0.695160591537707,-0.648216144441937
31,9.199,9.198,47.469,47.47,2022-03-08,09:00:00,"TH19","winter",2.573,2.541,-0.032,3,1,0.733333333333323,282.199999999999,2487.280115114,0.7,211.574061546296,18.1169464,1022.35,NA,NA,NA,NA,NA,NA,NA,1.33381189517056,-0.12267507910979,-0.470855900226887,-0.329371514486442,2.27172268217417,-0.488655359666138,-0.233630273388727,-1.36015535978278,-0.695160591537707,-0.648216144441937
28,9.012,9.009,47.498,47.5,2022-07-07,13:00:00,"TOBB02","summer",2.66,3.474,0.814,3,4,1.58075817659255,448.199999999998,7194.08914106472,1.5,7.00181005625,2.76235794,3797.67,NA,NA,NA,NA,NA,NA,NA,64.0120192349295,-0.0800867602081902,1.06791827920546,0.248224913941225,-0.536252301373278,-0.224532627830949,-0.125928968077091,1.00168454307906,-0.695160591537707,0.494580499817712
28,9.011,9.009,47.499,47.5,2022-03-23,10:00:00,"TOBB02","winter",2.282,2.127,-0.155,3,4,1.58075817659255,448.199999999998,3689.72937206223,1.5,19.3748716625,2.76235794,3797.67,NA,NA,NA,NA,NA,NA,NA,23.1330564561874,-0.265125663022035,1.06791827920546,0.248224913941225,-0.36641867434331,-0.224532627830949,-0.196172164842285,-0.756775740901122,-0.695160591537707,0.494580499817712
159,6.681,6.682,46.585,46.588,2022-07-26,15:00:00,"TT001","summer",1.84,2.663,0.823,3,3,1.01185787273571,353.199999999999,5720.62229134835,2.5,2.4342881625,5.84229159,31300.83,NA,NA,NA,NA,NA,NA,NA,145.093750789662,-0.481493903878436,2.99138600349589,-0.1395319311087,-0.598946469917829,-0.375687203278797,0.0133955068242992,0.262310418907679,-0.695160591537707,0.113648285064496
159,6.681,6.682,46.585,46.588,2022-04-30,16:40:00,"TT001","winter",2.132,2.075,-0.0569999999999999,3,3,1.01185787273571,353.199999999999,5052.42126631924,2.5,42.87051930625,5.84229159,31300.83,NA,NA,NA,NA,NA,NA,NA,8.23876187449184,-0.338553799059275,2.99138600349589,-0.1395319311087,-0.0439155473290111,-0.375687203278797,-0.221765350037406,-0.0729876217278569,-0.695160591537707,0.113648285064496
142,6.884,6.883,46.527,46.527,2022-07-14,14:20:00,"TT01","summer",2.183,1.511,-0.672,3,1,1.74404531638573,26.3,6808.30502741701,0.65,2.94738788055556,3.80081064,186.01,NA,NA,NA,NA,NA,NA,NA,8.92315537208584,-0.313588232806614,-0.567029286441408,0.359519820507776,-0.59190362240615,-0.89581805289882,-0.220589342040909,0.808101096527537,-0.695160591537707,-0.648216144441937
142,6.884,6.883,46.527,46.527,2022-04-14,07:50:00,"TT01","winter",3,2.859,-0.141,3,1,1.74404531638573,26.3,5336.97090975024,0.65,36.2484718444444,3.80081064,186.01,NA,NA,NA,NA,NA,NA,NA,0.72554782758465,0.0863503481428873,-0.567029286441408,0.359519820507776,-0.134810297116318,-0.89581805289882,-0.234675466556076,0.0697971605938978,-0.695160591537707,-0.648216144441937
123,7.535,7.535,47.05,47.05,2022-07-07,17:20:00,"UKT03","summer",2.18944816268673,3.11268767572138,0.923239513034652,3,2,0.691510974061236,101.4,7548.74534437668,0.5,NA,0.08721071,230.79,NA,NA,NA,NA,NA,NA,NA,NA,-0.310431722360271,-0.855549445084973,-0.357877222734349,NA,-0.776326383255308,NA,1.1796482480353,-0.695160591537707,-0.267283929688721
123,7.535,7.535,47.047,47.05,2022-03-15,15:30:00,"UKT03","winter",1.087,1.142,0.0549999999999999,3,2,0.691510974061236,101.4,4353.72464770328,0.5,NA,0.08721071,230.79,NA,NA,NA,NA,NA,NA,NA,NA,-0.850103146785382,-0.855549445084973,-0.357877222734349,NA,-0.776326383255308,NA,-0.423588112366733,-0.695160591537707,-0.267283929688721
160,6.537,6.534,46.63,46.63,2022-07-29,10:00:00,"VE07","summer",1.548,2.634,1.086,3,3,0.483052581109143,481.499999999999,7263.76539986275,1.3,7.66980388333333,7.04969208,4561.99,NA,NA,NA,NA,NA,NA,NA,62.7786586624868,-0.624434008697597,0.683224734347374,-0.499960410644935,-0.527083365009954,-0.17154897138449,-0.128048277949052,1.03664754400049,-0.695160591537707,0.113648285064496
160,6.537,6.534,46.63,46.63,2022-04-28,10:30:00,"VE07","winter",1.844,2.308,0.464,3,3,0.483052581109143,481.499999999999,6556.25583589565,1.3,34.1061491833333,7.04969208,4561.99,NA,NA,NA,NA,NA,NA,NA,14.1176887901286,-0.479535820250776,0.683224734347374,-0.499960410644935,-0.164215988236551,-0.17154897138449,-0.211663464078646,0.681624786412327,-0.695160591537707,0.113648285064496
78,9.457,9.458,47.055,47.058,2022-07-20,16:00:00,"VWK02","summer",0.582,0.5813,-0.000699999999999923,3,3,0.148611233836999,196.099999999999,7129.4309343884,0.45,0.204106636111111,0.73478389,5435.33,NA,NA,NA,NA,NA,NA,NA,960.772289114825,-1.09731120477742,-0.951722831299495,-0.727912339644301,-0.62955811880597,-0.625649138045716,1.41499339899282,0.96923956140811,-0.695160591537707,0.113648285064496
78,9.457,9.458,47.055,47.058,2022-03-04,13:00:00,"VWK02","winter",NA,NA,NA,3,3,0.148611233836999,196.099999999999,3517.46462474527,0.45,9.73758743113426,0.73478389,5435.33,NA,NA,NA,NA,NA,NA,NA,20.1384584617955,NA,-0.951722831299495,-0.727912339644301,-0.498700803683456,-0.625649138045716,-0.201317846676026,-0.843216841830945,-0.695160591537707,0.113648285064496
79,9.458,9.456,47.047,47.05,2022-07-20,16:30:00,"VWK03","summer",1.524,0.889,-0.635,3,4,0.242690496184599,445.4,6283.28188388339,0.7,0.0855431679398148,0.32134477,7906.16,NA,NA,NA,NA,NA,NA,NA,5206.72790974222,-0.636182510463555,-0.470855900226887,-0.663788840842815,-0.631185530393625,-0.228987710054672,8.71090982745729,0.544648595377207,-0.695160591537707,0.494580499817712
79,9.458,9.455,47.047,47.05,2022-03-04,11:30:00,"VWK03","winter",NA,NA,NA,3,4,0.242690496184599,445.4,2950.93076576905,0.7,4.23996571527778,0.32134477,7906.16,NA,NA,NA,NA,NA,NA,NA,105.048019231641,NA,-0.470855900226887,-0.663788840842815,-0.57416159631145,-0.228987710054672,-0.055415930898846,-1.12749909485524,-0.695160591537707,0.494580499817712
84,9.465,9.463,47.04,47.041,2022-07-21,14:45:00,"VWK04","summer",0.9163,1.311,0.3947,3,2,0.133827924108695,429.199999999999,7048.6535568727,0.9,0.286294542476852,1.45504991,4636.33,NA,NA,NA,NA,NA,NA,NA,1499.15536735983,-0.933664365595761,-0.0861623553687996,-0.737988497981325,-0.628430001070821,-0.254763542920517,2.34010856654009,0.928706106064322,-0.695160591537707,-0.267283929688721
84,9.468,9.462,47.039,47.041,2022-03-04,10:00:00,"VWK04","winter",0.5588,NA,NA,3,2,0.133827924108695,429.199999999999,3220.36871226898,0.9,18.6596678273148,1.45504991,4636.33,NA,NA,NA,NA,NA,NA,NA,23.0014812681562,-1.10866808981785,-0.0861623553687996,-0.737988497981325,-0.376235619030136,-0.254763542920517,-0.196398253304273,-0.992297243690232,-0.695160591537707,-0.267283929688721
70,9.491,9.491,47.207,47.207,2022-07-19,17:30:00,"WBK01","summer",0.7835,0.5533,-0.2302,3,1,1.45726638498577,83,5970.20529775317,0.7,0.344095898148148,0.37162357,520.28,NA,NA,NA,NA,NA,NA,NA,241.211826257414,-0.998672742034064,-0.470855900226887,0.164054124826904,-0.627636615068771,-0.805602637868366,0.17855725332742,0.387549216647951,-0.695160591537707,-0.648216144441937
70,9.488,9.488,47.204,47.204,2022-03-16,08:00:00,"WBK01","winter",1.977,2.026,0.0489999999999997,3,1,1.45726638498577,83,3653.71194633681,0.7,2.787176775,0.37162357,520.28,NA,NA,NA,NA,NA,NA,NA,29.7792378095573,-0.41442953963109,-0.470855900226887,0.164054124826904,-0.594102692774735,-0.805602637868366,-0.184751889159931,-0.77484900302152,-0.695160591537707,-0.648216144441937
NA,NA,7.625333,NA,47.165741,2022-07-15,NA,"Weierbach","summer",4.915,4.42,-0.495,11,1,1.7221694,1345.3,7191.53785694777,1.1,NA,NA,NA,1223,60,171,2410,1.51411467165995,0.758945277446766,3.23562673790305,NA,1.02378288488499,0.298531189489287,0.344609411315161,NA,1.20284389463502,NA,1.00040432869226,1.12343477711017,-0.648216144441937
NA,NA,7.625333,NA,47.165741,2022-07-15,NA,"Weierbach","winter",NA,NA,NA,11,1,1.7221694,1345.3,NA,1.1,NA,NA,NA,1223,NA,NA,NA,NA,NA,NA,NA,NA,0.298531189489287,0.344609411315161,NA,1.20284389463502,NA,NA,1.12343477711017,-0.648216144441937
122,7.455,7.454,47.045,47.045,2022-07-07,18:40:00,"WOB01","summer",2.8428643659361,2.43257977319812,-0.41028459273798,3,2,1.2649442042827,214.3,6206.47512929361,1.2,18.36390904375,3.45673582,926.93,NA,NA,NA,NA,NA,NA,NA,11.6696286988491,0.00942917004727553,0.49087796191833,0.0329692202891977,-0.380295227600533,-0.596691103591495,-0.215870018134713,0.506107567517506,-0.695160591537707,-0.267283929688721
122,7.455,7.454,47.045,47.045,2022-03-15,14:00:00,"WOB01","winter",2.195,3.37,1.175,3,2,1.2649442042827,214.3,3110.69795166096,1.2,37.9280735805555,3.45673582,926.93,NA,NA,NA,NA,NA,NA,NA,5.6501683257086,-0.307713981923635,0.49087796191833,0.0329692202891977,-0.111755950190131,-0.596691103591495,-0.22621338574165,-1.04732917236061,-0.695160591537707,-0.267283929688721
139,7.305,7.307,46.872,46.873,2022-07-12,12:15:00,"WUE01","summer",1.748,1.599,-0.149,17,2,3.43232451825701,62.9999999999999,7209.3541986609,1.1,3.10365921574074,1.55904742,3094.79,NA,NA,NA,NA,NA,NA,NA,20.2986203125925,-0.52652982731461,0.298531189489287,1.51023429972828,-0.589758629638806,-0.837424653752124,-0.201042637139504,1.00934442941635,2.48738130359608,-0.267283929688721
139,7.305,7.307,46.872,46.873,2022-04-10,16:25:00,"WUE01","winter",1.062,1.17,0.108,17,2,3.43232451825701,62.9999999999999,5464.97855566272,1.1,13.4612196217593,1.55904742,3094.79,NA,NA,NA,NA,NA,NA,NA,4.68011084955216,-0.862341169458255,0.298531189489287,1.51023429972828,-0.447589932277147,-0.837424653752124,-0.227880256267206,0.134030394685319,2.48738130359608,-0.267283929688721
55,8.197,8.2,47.207,47.207,2022-07-14,14:00:00,"WY02","summer",2.188,2.478,0.29,3,2,1.05005844638873,921.699999999999,6103.18466868641,1.5,50.1919818541667,17.00622444,3977.77,NA,NA,NA,NA,NA,NA,NA,18.3634908595163,-0.311140628272039,1.06791827920546,-0.113494796274407,0.0565794295204267,0.528853598217023,-0.204367811500563,0.454277223413459,-0.695160591537707,-0.267283929688721
55,8.196,8.2,47.207,47.207,2022-01-21,14:30:00,"WY02","winter",1.999,2.194,0.195,3,2,1.05005844638873,921.699999999999,1251.01716399933,1.5,224.9781774875,17.00622444,3977.77,NA,NA,NA,NA,NA,NA,NA,4.09684179280548,-0.403660079678962,1.06791827920546,-0.113494796274407,2.45570864295488,0.528853598217023,-0.228882499972406,-1.9805024255494,-0.695160591537707,-0.267283929688721
26,8.849,8.85,47.596,47.597,2022-07-07,10:45:00,"ZH01","summer",3.616,3.806,0.19,17,1,0.589658848614103,51.8999999999999,7120.83337415199,0.3,0.190118211111111,0.07333131,381.07,NA,NA,NA,NA,NA,NA,NA,272.98805146903,0.387895226802487,-1.24024298994306,-0.42729862848376,-0.629750125039333,-0.855085872567609,0.233159021285078,0.964925373022379,2.48738130359608,-0.648216144441937
26,8.85,8.85,47.596,47.596,2022-04-03,12:00:00,"ZH01","winter",10.34,9.707,-0.632999999999999,17,1,0.589658848614103,51.8999999999999,4488.88450866811,0.3,0.466808107638889,0.07333131,381.07,NA,NA,NA,NA,NA,NA,NA,111.180588234659,3.6794338048985,-1.24024298994306,-0.42729862848376,-0.625952257528019,-0.855085872567609,-0.0448782063120778,-0.355765952782191,2.48738130359608,-0.648216144441937
41,8.513,8.513,47.747,47.747,2022-07-11,11:30:00,"ZW01","summer",2.186,2.319,0.133,3,1,1.63254184507589,37.7,7233.35873517502,0.9,15.1221407512732,3.44736929,574.31,NA,NA,NA,NA,NA,NA,NA,2.49303326956707,-0.312119670085869,-0.0861623553687996,0.283520152456798,-0.424791996841865,-0.877679503845077,-0.231638358487733,1.02138971782219,-0.695160591537707,-0.648216144441937
41,8.513,8.512,47.747,47.747,2022-03-27,11:45:00,"ZW01","winter",2.016,1.955,-0.0609999999999999,3,1,1.63254184507589,37.7,4612.34618853076,0.9,25.1769678471065,3.44736929,574.31,NA,NA,NA,NA,NA,NA,NA,1.49740033148324,-0.395338224261408,-0.0861623553687996,0.283520152456798,-0.286778640957336,-0.877679503845077,-0.233349175876968,-0.293813848848027,-0.695160591537707,-0.648216144441937
42,8.488,8.48,47.732,47.741,2022-07-11,12:15:00,"ZW02","summer",1.836,1.575,-0.261,3,6,1.39045380439084,823,6629.00787324191,2,32.5470269153935,10.69225523,154477.78,NA,NA,NA,NA,NA,NA,NA,25.2864878300375,-0.483451987506096,2.02965214135068,0.118515327808339,-0.185616624406798,0.371811949830679,-0.192471877617964,0.718131188918042,-0.695160591537707,1.25644492932415
42,8.487,8.48,47.732,47.741,2022-02-06,14:10:00,"ZW02","winter",2.106,1.494,-0.612,3,6,1.39045380439084,823,1473.48723261842,2,125.237989499537,10.69225523,154477.78,NA,NA,NA,NA,NA,NA,NA,6.57148843804333,-0.351281342639064,2.02965214135068,0.118515327808339,1.08666689518809,0.371811949830679,-0.224630261671581,-1.86886868762632,-0.695160591537707,1.25644492932415
